Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Xiukai,Spear,Cosmic Bident,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.1%
Xiukai,Spear,Lance of Poseidon,6.7%,62.9%,12.2%,56.2%,15.7%,53.6%
Xiukai,Spear,Blazing Lance,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.0%
Xiukai,Spear,Fangtian Huaji,6.8%,21.2%,13.9%,14.9%,20.7%,17.5%
Xiukai,Spear,Dragon Guandao,7.1%,4.2%,12.2%,14.9%,16.7%,17.0%
Xiukai,Spear,Spear of Longinus,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.1%
Xiukai,Dagger,Carnwennan,1.2%,3.4%,-9999900.0%,0.9%,8.1%,4.1%
Xiukai,Dagger,Mount Slicer,9.8%,84.4%,16.1%,83.6%,18.7%,68.3%
Xiukai,Dagger,Vibroblade,-9999900.0%,0.7%,-9999900.0%,0.6%,-9999900.0%,1.0%
Xiukai,Dagger,Damascus Steel Thorn,1.5%,2.7%,17.5%,6.1%,17.1%,17.4%
Xiukai,Dagger,Fragarach,-9999900.0%,0.1%,-9999900.0%,0.4%,-9999900.0%,0.2%
Yuki,Two-Handed Sword,Thuận Thiên,5.0%,3.8%,12.2%,3.3%,15.0%,2.2%
Yuki,Two-Handed Sword,Arondight,2.6%,16.9%,6.9%,20.2%,12.0%,20.2%
Yuki,Two-Handed Sword,Excalibur,15.4%,8.6%,17.1%,4.7%,26.8%,4.9%
Yuki,Two-Handed Sword,Plasma Sword,0.1%,5.5%,0.8%,6.8%,1.2%,6.3%
Yuki,Two-Handed Sword,Aurora Longsword,4.5%,16.2%,9.6%,28.1%,17.4%,32.0%
Yuki,Two-Handed Sword,Laevateinn,19.3%,4.6%,30.6%,5.3%,40.7%,5.3%
Yuki,Two-Handed Sword,Monohoshizao,10.0%,6.0%,12.6%,5.1%,18.5%,3.8%
Yuki,Two-Handed Sword,Hovud,8.1%,30.0%,12.5%,20.7%,18.2%,20.6%
Yuki,Two-Handed Sword,Dáinsleif,38.8%,1.4%,51.6%,1.3%,62.8%,1.5%
Yuki,Dual Swords,Divine Dual Swords,3.7%,32.5%,7.2%,11.4%,17.5%,7.1%
Yuki,Dual Swords,Starsteel Twin Swords,11.9%,5.6%,26.1%,3.3%,39.3%,2.7%
Yuki,Dual Swords,Dioscuri,1.7%,18.3%,7.6%,25.4%,13.1%,24.2%
Yuki,Dual Swords,Lloigor & Zahr,2.8%,40.3%,11.6%,58.1%,16.0%,64.3%
Zahir,Throw,Smoke Bomb,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Incendiary Bomb,1.5%,1.7%,-9999900.0%,1.0%,-9999900.0%,0.4%
Zahir,Throw,David's Sling,-9999900.0%,0.1%,-9999900.0%,0.2%,-9999900.0%,0.6%
Zahir,Throw,Grenade of Antioch,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.1%
Zahir,Throw,Ruthenium Marble,6.8%,78.5%,11.7%,82.4%,18.5%,86.1%
Zahir,Shuriken,Cards of Tyranny,-9999900.0%,0.1%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,6.8%,64.6%,16.7%,64.8%,17.6%,57.2%
Zahir,Shuriken,Fuhma Shuriken,-9999900.0%,0.2%,-9999900.0%,0.7%,-9999900.0%,0.7%
Zahir,Shuriken,Frost Venom Dart,-9999900.0%,0.5%,-9999900.0%,1.0%,-9999900.0%,0.6%
Zahir,Shuriken,Azure Dagger,3.0%,15.5%,8.0%,16.1%,12.1%,14.7%
Zahir,Shuriken,Flechette,5.6%,1.5%,-9999900.0%,1.0%,-9999900.0%,0.6%
Zahir,Shuriken,Wind and Fire Wheels,5.5%,4.5%,5.7%,3.4%,13.4%,15.8%
Zahir,Shuriken,Death Rune,10.9%,1.5%,-9999900.0%,1.2%,-9999900.0%,1.3%
Zahir,Shuriken,Sudarsana,31.7%,1.7%,50.0%,1.6%,-9999900.0%,1.0%
Zahir,Shuriken,Petal Torrent,26.0%,2.1%,17.4%,4.2%,29.5%,2.4%
