Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Sissela,Throw,Incendiary Bomb,8.8%,21.1%,-9999900.0%,16.7%,17.4%,17.8%
Sissela,Throw,David's Sling,3.9%,18.9%,-9999900.0%,35.2%,-9999900.0%,12.4%
Sissela,Throw,Grenade of Antioch,10.4%,33.3%,-9999900.0%,0.0%,-9999900.0%,8.5%
Sissela,Throw,Ruthenium Marble,2.7%,18.0%,-9999900.0%,37.0%,29.6%,55.0%
Sua,Hammer,Fang Mace,6.7%,79.9%,13.3%,61.4%,18.5%,53.4%
Sua,Hammer,Hammer of Dagda,9.1%,1.5%,-9999900.0%,4.9%,-9999900.0%,4.0%
Sua,Hammer,Hammer of Thor,5.5%,4.9%,6.9%,15.5%,15.4%,33.1%
Sua,Hammer,Peacebringer,-9999900.0%,0.4%,-9999900.0%,1.5%,-9999900.0%,2.0%
Sua,Hammer,Evening Star,15.5%,5.7%,-9999900.0%,8.4%,-9999900.0%,2.6%
Xiukai,Spear,Gentian Silver Gun,-9999900.0%,3.1%,-9999900.0%,0.7%,-9999900.0%,0.7%
Xiukai,Spear,Eighteen Foot Spear,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Xiukai,Spear,Cosmic Bident,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Xiukai,Spear,Lance of Poseidon,16.2%,72.9%,13.3%,43.5%,29.3%,62.2%
Xiukai,Spear,Blazing Lance,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Xiukai,Spear,Fangtian Huaji,10.0%,11.2%,12.9%,50.7%,-9999900.0%,20.3%
Xiukai,Spear,Dragon Guandao,14.8%,5.1%,-9999900.0%,0.0%,-9999900.0%,5.4%
Xiukai,Spear,Spear of Longinus,-9999900.0%,0.0%,-9999900.0%,0.7%,-9999900.0%,0.0%
Xiukai,Dagger,Carnwennan,-9999900.0%,1.8%,-9999900.0%,0.6%,-9999900.0%,0.0%
Xiukai,Dagger,Mount Slicer,6.1%,90.8%,17.7%,95.4%,24.7%,88.3%
Xiukai,Dagger,Vibroblade,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,1.5%
Xiukai,Dagger,Damascus Steel Thorn,-9999900.0%,0.0%,-9999900.0%,0.6%,-9999900.0%,1.5%
Xiukai,Dagger,Fragarach,-9999900.0%,0.0%,-9999900.0%,0.9%,-9999900.0%,0.0%
Yuki,Two-Handed Sword,Thuận Thiên,4.1%,8.3%,-9999900.0%,5.8%,-9999900.0%,4.3%
Yuki,Two-Handed Sword,Arondight,2.0%,9.9%,6.6%,30.1%,9.8%,24.0%
Yuki,Two-Handed Sword,Excalibur,10.6%,9.9%,-9999900.0%,5.3%,32.7%,10.2%
Yuki,Two-Handed Sword,Plasma Sword,0.0%,4.3%,-9999900.0%,5.3%,4.3%,13.5%
Yuki,Two-Handed Sword,Aurora Longsword,1.2%,1.9%,-9999900.0%,5.5%,17.9%,13.1%
Yuki,Two-Handed Sword,Laevateinn,18.3%,2.9%,35.7%,12.4%,-9999900.0%,5.7%
Yuki,Two-Handed Sword,Monohoshizao,9.9%,11.0%,-9999900.0%,4.9%,-9999900.0%,6.1%
Yuki,Two-Handed Sword,Hovud,6.5%,42.1%,12.0%,22.1%,15.7%,17.4%
Yuki,Two-Handed Sword,Dáinsleif,35.4%,1.8%,-9999900.0%,3.5%,-9999900.0%,1.2%
Yuki,Dual Swords,Divine Dual Swords,-9999900.0%,5.2%,-9999900.0%,0.0%,-9999900.0%,0.2%
Yuki,Dual Swords,Starsteel Twin Swords,-9999900.0%,12.5%,-9999900.0%,0.0%,-9999900.0%,0.0%
Yuki,Dual Swords,Dioscuri,-9999900.0%,10.1%,-9999900.0%,2.5%,-9999900.0%,1.2%
Yuki,Dual Swords,Lloigor & Zahr,4.5%,71.0%,15.6%,96.3%,18.8%,97.7%
Zahir,Throw,Smoke Bomb,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Incendiary Bomb,-9999900.0%,0.4%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,David's Sling,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Grenade of Antioch,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Ruthenium Marble,8.4%,80.5%,12.8%,84.7%,9.3%,93.1%
Zahir,Shuriken,Cards of Tyranny,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,5.9%,85.7%,16.7%,67.6%,16.7%,63.4%
Zahir,Shuriken,Fuhma Shuriken,-9999900.0%,0.2%,-9999900.0%,0.5%,-9999900.0%,0.0%
Zahir,Shuriken,Frost Venom Dart,-9999900.0%,0.0%,-9999900.0%,4.2%,-9999900.0%,0.0%
Zahir,Shuriken,Azure Dagger,-9999900.0%,1.2%,-9999900.0%,10.3%,-9999900.0%,13.7%
Zahir,Shuriken,Flechette,-9999900.0%,0.1%,-9999900.0%,0.9%,-9999900.0%,0.0%
Zahir,Shuriken,Wind and Fire Wheels,-9999900.0%,0.8%,-9999900.0%,0.9%,-9999900.0%,9.9%
Zahir,Shuriken,Death Rune,-9999900.0%,0.2%,-9999900.0%,2.8%,-9999900.0%,5.0%
Zahir,Shuriken,Sudarsana,-9999900.0%,1.8%,-9999900.0%,1.4%,-9999900.0%,0.6%
Zahir,Shuriken,Petal Torrent,-9999900.0%,1.0%,-9999900.0%,4.2%,-9999900.0%,3.7%
