Character,Weapon Type,Weapon,Solo Win Rate,Solo Pick Rate,Duo Win Rate,Duo Pick Rate,Squad Win Rate,Squad Pick Rate
Xiukai,Dagger,Vibroblade,-9999900.0%,1.1%,-9999900.0%,0.3%,-9999900.0%,0.7%
Xiukai,Dagger,Damascus Steel Thorn,-9999900.0%,0.9%,8.6%,3.2%,16.3%,6.4%
Xiukai,Dagger,Fragarach,-9999900.0%,0.0%,-9999900.0%,0.2%,-9999900.0%,0.3%
Yuki,Two-Handed Sword,Thuận Thiên,4.5%,6.7%,8.8%,4.7%,17.9%,5.2%
Yuki,Two-Handed Sword,Arondight,2.4%,18.8%,7.2%,25.3%,12.1%,23.2%
Yuki,Two-Handed Sword,Excalibur,13.8%,4.0%,17.7%,2.1%,19.7%,3.4%
Yuki,Two-Handed Sword,Plasma Sword,0.1%,4.3%,1.5%,7.1%,4.4%,11.8%
Yuki,Two-Handed Sword,Aurora Longsword,4.0%,3.1%,12.1%,5.3%,17.3%,12.5%
Yuki,Two-Handed Sword,Laevateinn,18.4%,5.2%,32.5%,7.1%,35.3%,6.4%
Yuki,Two-Handed Sword,Monohoshizao,9.1%,14.7%,12.5%,11.9%,22.5%,12.2%
Yuki,Two-Handed Sword,Hovud,6.4%,32.0%,11.3%,26.5%,17.5%,17.1%
Yuki,Two-Handed Sword,Dáinsleif,34.3%,1.4%,58.5%,1.7%,63.0%,1.3%
Yuki,Dual Swords,Divine Dual Swords,2.1%,20.1%,6.4%,8.6%,15.1%,5.7%
Yuki,Dual Swords,Starsteel Twin Swords,12.5%,3.9%,19.4%,1.8%,36.2%,1.3%
Yuki,Dual Swords,Dioscuri,1.4%,9.5%,6.4%,7.7%,14.7%,9.5%
Yuki,Dual Swords,Lloigor & Zahr,2.6%,61.8%,10.4%,79.3%,17.6%,81.1%
Zahir,Throw,Smoke Bomb,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.0%
Zahir,Throw,Incendiary Bomb,-9999900.0%,0.2%,-9999900.0%,0.9%,-9999900.0%,0.3%
Zahir,Throw,David's Sling,-9999900.0%,0.0%,-9999900.0%,0.1%,-9999900.0%,0.0%
Zahir,Throw,Grenade of Antioch,-9999900.0%,0.0%,-9999900.0%,0.0%,-9999900.0%,0.1%
Zahir,Throw,Ruthenium Marble,9.8%,79.2%,16.7%,79.8%,20.9%,81.7%
Zahir,Shuriken,Cards of Tyranny,-9999900.0%,0.1%,-9999900.0%,0.1%,-9999900.0%,0.0%
Zahir,Shuriken,Mystic Jade Charm,7.7%,70.5%,18.1%,60.2%,19.9%,59.7%
Zahir,Shuriken,Fuhma Shuriken,-9999900.0%,0.1%,-9999900.0%,0.7%,-9999900.0%,0.7%
Zahir,Shuriken,Frost Venom Dart,-9999900.0%,0.5%,-9999900.0%,1.1%,-9999900.0%,0.7%
Zahir,Shuriken,Azure Dagger,3.5%,10.1%,7.3%,16.1%,13.6%,16.3%
Zahir,Shuriken,Flechette,4.0%,4.2%,-9999900.0%,1.3%,-9999900.0%,1.4%
Zahir,Shuriken,Wind and Fire Wheels,2.7%,1.7%,8.2%,3.1%,16.1%,7.5%
Zahir,Shuriken,Death Rune,-9999900.0%,0.8%,-9999900.0%,1.2%,18.6%,2.9%
Zahir,Shuriken,Sudarsana,38.6%,1.7%,-9999900.0%,1.5%,-9999900.0%,2.2%
Zahir,Shuriken,Petal Torrent,35.2%,1.7%,23.2%,5.1%,25.0%,2.7%
